,values,timeline,talhao_idx,talhao_name,satelite
29,2492.0,2017-11-17T00:00:00,6,talhao 6,LC8_30_16D_STK-1
30,2788.0,2017-12-03T00:00:00,6,talhao 6,LC8_30_16D_STK-1
31,1384.0,2017-12-19T00:00:00,6,talhao 6,LC8_30_16D_STK-1
32,7431.0,2018-01-01T00:00:00,6,talhao 6,LC8_30_16D_STK-1
33,187.0,2018-01-17T00:00:00,6,talhao 6,LC8_30_16D_STK-1
34,8234.0,2018-02-02T00:00:00,6,talhao 6,LC8_30_16D_STK-1
35,7487.0,2018-02-18T00:00:00,6,talhao 6,LC8_30_16D_STK-1
36,1137.0,2018-03-06T00:00:00,6,talhao 6,LC8_30_16D_STK-1
37,264.0,2018-03-22T00:00:00,6,talhao 6,LC8_30_16D_STK-1
38,4875.0,2018-04-07T00:00:00,6,talhao 6,LC8_30_16D_STK-1
39,2371.0,2018-04-23T00:00:00,6,talhao 6,LC8_30_16D_STK-1
40,5503.0,2018-05-09T00:00:00,6,talhao 6,LC8_30_16D_STK-1
41,4136.0,2018-05-25T00:00:00,6,talhao 6,LC8_30_16D_STK-1
42,3341.0,2018-06-10T00:00:00,6,talhao 6,LC8_30_16D_STK-1
43,2906.0,2018-06-26T00:00:00,6,talhao 6,LC8_30_16D_STK-1
44,2698.0,2018-07-12T00:00:00,6,talhao 6,LC8_30_16D_STK-1
45,2601.0,2018-07-28T00:00:00,6,talhao 6,LC8_30_16D_STK-1
46,2230.0,2018-08-13T00:00:00,6,talhao 6,LC8_30_16D_STK-1
47,827.0,2018-08-29T00:00:00,6,talhao 6,LC8_30_16D_STK-1
48,407.0,2018-09-14T00:00:00,6,talhao 6,LC8_30_16D_STK-1
49,2171.0,2018-09-30T00:00:00,6,talhao 6,LC8_30_16D_STK-1
50,1193.0,2018-10-16T00:00:00,6,talhao 6,LC8_30_16D_STK-1
51,2039.0,2018-11-01T00:00:00,6,talhao 6,LC8_30_16D_STK-1
52,2.0,2018-11-17T00:00:00,6,talhao 6,LC8_30_16D_STK-1
53,3376.0,2018-12-03T00:00:00,6,talhao 6,LC8_30_16D_STK-1
54,-9999.0,2018-12-19T00:00:00,6,talhao 6,LC8_30_16D_STK-1
55,3723.0,2019-01-01T00:00:00,6,talhao 6,LC8_30_16D_STK-1
56,4484.0,2019-01-17T00:00:00,6,talhao 6,LC8_30_16D_STK-1
57,4063.0,2019-02-02T00:00:00,6,talhao 6,LC8_30_16D_STK-1
58,2501.0,2019-02-18T00:00:00,6,talhao 6,LC8_30_16D_STK-1
59,2996.0,2019-03-06T00:00:00,6,talhao 6,LC8_30_16D_STK-1
60,-18.0,2019-03-22T00:00:00,6,talhao 6,LC8_30_16D_STK-1
61,2293.0,2019-04-07T00:00:00,6,talhao 6,LC8_30_16D_STK-1
62,6366.0,2019-04-23T00:00:00,6,talhao 6,LC8_30_16D_STK-1
63,8343.0,2019-05-09T00:00:00,6,talhao 6,LC8_30_16D_STK-1
64,6937.0,2019-05-25T00:00:00,6,talhao 6,LC8_30_16D_STK-1
65,4756.0,2019-06-10T00:00:00,6,talhao 6,LC8_30_16D_STK-1
66,3864.0,2019-06-26T00:00:00,6,talhao 6,LC8_30_16D_STK-1
67,3534.0,2019-07-12T00:00:00,6,talhao 6,LC8_30_16D_STK-1
68,3263.0,2019-07-28T00:00:00,6,talhao 6,LC8_30_16D_STK-1
69,3075.0,2019-08-13T00:00:00,6,talhao 6,LC8_30_16D_STK-1
70,2949.0,2019-08-29T00:00:00,6,talhao 6,LC8_30_16D_STK-1
71,2757.0,2019-09-14T00:00:00,6,talhao 6,LC8_30_16D_STK-1
72,504.0,2019-09-30T00:00:00,6,talhao 6,LC8_30_16D_STK-1
73,3484.0,2019-10-16T00:00:00,6,talhao 6,LC8_30_16D_STK-1
74,3672.0,2019-11-01T00:00:00,6,talhao 6,LC8_30_16D_STK-1
75,4084.0,2019-11-17T00:00:00,6,talhao 6,LC8_30_16D_STK-1
76,2709.0,2019-12-03T00:00:00,6,talhao 6,LC8_30_16D_STK-1
77,-9999.0,2019-12-19T00:00:00,6,talhao 6,LC8_30_16D_STK-1
78,-9999.0,2020-01-01T00:00:00,6,talhao 6,LC8_30_16D_STK-1
79,552.0,2020-01-17T00:00:00,6,talhao 6,LC8_30_16D_STK-1
80,2528.0,2020-02-02T00:00:00,6,talhao 6,LC8_30_16D_STK-1
81,2928.0,2020-02-18T00:00:00,6,talhao 6,LC8_30_16D_STK-1
82,659.0,2020-03-05T00:00:00,6,talhao 6,LC8_30_16D_STK-1
83,718.0,2020-03-21T00:00:00,6,talhao 6,LC8_30_16D_STK-1
84,1186.0,2020-04-06T00:00:00,6,talhao 6,LC8_30_16D_STK-1
85,7601.0,2020-04-22T00:00:00,6,talhao 6,LC8_30_16D_STK-1
86,2219.0,2020-05-08T00:00:00,6,talhao 6,LC8_30_16D_STK-1
87,333.0,2020-05-24T00:00:00,6,talhao 6,LC8_30_16D_STK-1
88,2768.0,2020-06-09T00:00:00,6,talhao 6,LC8_30_16D_STK-1
89,2539.0,2020-06-25T00:00:00,6,talhao 6,LC8_30_16D_STK-1
90,1809.0,2020-07-11T00:00:00,6,talhao 6,LC8_30_16D_STK-1
91,1834.0,2020-07-27T00:00:00,6,talhao 6,LC8_30_16D_STK-1
92,1470.0,2020-08-12T00:00:00,6,talhao 6,LC8_30_16D_STK-1
93,1489.0,2020-08-28T00:00:00,6,talhao 6,LC8_30_16D_STK-1
94,1491.0,2020-09-13T00:00:00,6,talhao 6,LC8_30_16D_STK-1
95,1821.0,2020-09-29T00:00:00,6,talhao 6,LC8_30_16D_STK-1
96,1536.0,2020-10-15T00:00:00,6,talhao 6,LC8_30_16D_STK-1
97,255.0,2020-10-31T00:00:00,6,talhao 6,LC8_30_16D_STK-1
98,1670.0,2020-11-16T00:00:00,6,talhao 6,LC8_30_16D_STK-1
99,1549.0,2020-12-02T00:00:00,6,talhao 6,LC8_30_16D_STK-1
100,1582.0,2020-12-18T00:00:00,6,talhao 6,LC8_30_16D_STK-1
101,3785.0,2021-01-01T00:00:00,6,talhao 6,LC8_30_16D_STK-1
102,8157.0,2021-01-17T00:00:00,6,talhao 6,LC8_30_16D_STK-1
103,395.0,2021-02-02T00:00:00,6,talhao 6,LC8_30_16D_STK-1
104,3555.0,2021-02-18T00:00:00,6,talhao 6,LC8_30_16D_STK-1
105,8346.0,2021-03-06T00:00:00,6,talhao 6,LC8_30_16D_STK-1
0,255.0,2016-08-12T00:00:00,7,talhao 7,LC8_30_16D_STK-1
1,255.0,2016-08-28T00:00:00,7,talhao 7,LC8_30_16D_STK-1
2,255.0,2016-09-13T00:00:00,7,talhao 7,LC8_30_16D_STK-1
3,2524.0,2016-09-29T00:00:00,7,talhao 7,LC8_30_16D_STK-1
4,390.0,2016-10-15T00:00:00,7,talhao 7,LC8_30_16D_STK-1
5,979.0,2016-10-31T00:00:00,7,talhao 7,LC8_30_16D_STK-1
6,1646.0,2016-11-16T00:00:00,7,talhao 7,LC8_30_16D_STK-1
7,819.0,2016-12-02T00:00:00,7,talhao 7,LC8_30_16D_STK-1
8,3294.0,2016-12-18T00:00:00,7,talhao 7,LC8_30_16D_STK-1
9,5979.0,2017-01-01T00:00:00,7,talhao 7,LC8_30_16D_STK-1
10,8876.0,2017-01-17T00:00:00,7,talhao 7,LC8_30_16D_STK-1
11,1130.0,2017-02-02T00:00:00,7,talhao 7,LC8_30_16D_STK-1
12,1816.0,2017-02-18T00:00:00,7,talhao 7,LC8_30_16D_STK-1
13,90.0,2017-03-06T00:00:00,7,talhao 7,LC8_30_16D_STK-1
14,1960.0,2017-03-22T00:00:00,7,talhao 7,LC8_30_16D_STK-1
15,2103.0,2017-04-07T00:00:00,7,talhao 7,LC8_30_16D_STK-1
16,6235.0,2017-04-23T00:00:00,7,talhao 7,LC8_30_16D_STK-1
17,7146.0,2017-05-09T00:00:00,7,talhao 7,LC8_30_16D_STK-1
18,7304.0,2017-05-25T00:00:00,7,talhao 7,LC8_30_16D_STK-1
19,4716.0,2017-06-10T00:00:00,7,talhao 7,LC8_30_16D_STK-1
20,3450.0,2017-06-26T00:00:00,7,talhao 7,LC8_30_16D_STK-1
21,3030.0,2017-07-12T00:00:00,7,talhao 7,LC8_30_16D_STK-1
22,2725.0,2017-07-28T00:00:00,7,talhao 7,LC8_30_16D_STK-1
23,2572.0,2017-08-13T00:00:00,7,talhao 7,LC8_30_16D_STK-1
24,2409.0,2017-08-29T00:00:00,7,talhao 7,LC8_30_16D_STK-1
25,2256.0,2017-09-14T00:00:00,7,talhao 7,LC8_30_16D_STK-1
26,2287.0,2017-09-30T00:00:00,7,talhao 7,LC8_30_16D_STK-1
27,2819.0,2017-10-16T00:00:00,7,talhao 7,LC8_30_16D_STK-1
28,-50.0,2017-11-01T00:00:00,7,talhao 7,LC8_30_16D_STK-1
29,2653.0,2017-11-17T00:00:00,7,talhao 7,LC8_30_16D_STK-1
30,4301.0,2017-12-03T00:00:00,7,talhao 7,LC8_30_16D_STK-1
31,694.0,2017-12-19T00:00:00,7,talhao 7,LC8_30_16D_STK-1
32,8939.0,2018-01-01T00:00:00,7,talhao 7,LC8_30_16D_STK-1
33,243.0,2018-01-17T00:00:00,7,talhao 7,LC8_30_16D_STK-1
34,9043.0,2018-02-02T00:00:00,7,talhao 7,LC8_30_16D_STK-1
35,5433.0,2018-02-18T00:00:00,7,talhao 7,LC8_30_16D_STK-1
36,999.0,2018-03-06T00:00:00,7,talhao 7,LC8_30_16D_STK-1
37,288.0,2018-03-22T00:00:00,7,talhao 7,LC8_30_16D_STK-1
38,7599.0,2018-04-07T00:00:00,7,talhao 7,LC8_30_16D_STK-1
39,2016.0,2018-04-23T00:00:00,7,talhao 7,LC8_30_16D_STK-1
40,5174.0,2018-05-09T00:00:00,7,talhao 7,LC8_30_16D_STK-1
41,548.0,2018-05-25T00:00:00,7,talhao 7,LC8_30_16D_STK-1
42,3318.0,2018-06-10T00:00:00,7,talhao 7,LC8_30_16D_STK-1
43,3060.0,2018-06-26T00:00:00,7,talhao 7,LC8_30_16D_STK-1
44,2601.0,2018-07-12T00:00:00,7,talhao 7,LC8_30_16D_STK-1
45,2552.0,2018-07-28T00:00:00,7,talhao 7,LC8_30_16D_STK-1
46,2251.0,2018-08-13T00:00:00,7,talhao 7,LC8_30_16D_STK-1
47,463.0,2018-08-29T00:00:00,7,talhao 7,LC8_30_16D_STK-1
48,860.0,2018-09-14T00:00:00,7,talhao 7,LC8_30_16D_STK-1
49,3064.0,2018-09-30T00:00:00,7,talhao 7,LC8_30_16D_STK-1
50,992.0,2018-10-16T00:00:00,7,talhao 7,LC8_30_16D_STK-1
51,2495.0,2018-11-01T00:00:00,7,talhao 7,LC8_30_16D_STK-1
52,-1.0,2018-11-17T00:00:00,7,talhao 7,LC8_30_16D_STK-1
53,5908.0,2018-12-03T00:00:00,7,talhao 7,LC8_30_16D_STK-1
54,-9999.0,2018-12-19T00:00:00,7,talhao 7,LC8_30_16D_STK-1
55,7478.0,2019-01-01T00:00:00,7,talhao 7,LC8_30_16D_STK-1
56,7683.0,2019-01-17T00:00:00,7,talhao 7,LC8_30_16D_STK-1
57,5556.0,2019-02-02T00:00:00,7,talhao 7,LC8_30_16D_STK-1
58,2192.0,2019-02-18T00:00:00,7,talhao 7,LC8_30_16D_STK-1
59,1897.0,2019-03-06T00:00:00,7,talhao 7,LC8_30_16D_STK-1
60,-12.0,2019-03-22T00:00:00,7,talhao 7,LC8_30_16D_STK-1
61,2645.0,2019-04-07T00:00:00,7,talhao 7,LC8_30_16D_STK-1
62,7856.0,2019-04-23T00:00:00,7,talhao 7,LC8_30_16D_STK-1
63,8156.0,2019-05-09T00:00:00,7,talhao 7,LC8_30_16D_STK-1
64,5775.0,2019-05-25T00:00:00,7,talhao 7,LC8_30_16D_STK-1
65,5048.0,2019-06-10T00:00:00,7,talhao 7,LC8_30_16D_STK-1
66,4771.0,2019-06-26T00:00:00,7,talhao 7,LC8_30_16D_STK-1
67,4443.0,2019-07-12T00:00:00,7,talhao 7,LC8_30_16D_STK-1
68,3743.0,2019-07-28T00:00:00,7,talhao 7,LC8_30_16D_STK-1
69,3436.0,2019-08-13T00:00:00,7,talhao 7,LC8_30_16D_STK-1
70,3218.0,2019-08-29T00:00:00,7,talhao 7,LC8_30_16D_STK-1
71,2921.0,2019-09-14T00:00:00,7,talhao 7,LC8_30_16D_STK-1
72,2936.0,2019-09-30T00:00:00,7,talhao 7,LC8_30_16D_STK-1
73,5577.0,2019-10-16T00:00:00,7,talhao 7,LC8_30_16D_STK-1
74,4699.0,2019-11-01T00:00:00,7,talhao 7,LC8_30_16D_STK-1
75,5469.0,2019-11-17T00:00:00,7,talhao 7,LC8_30_16D_STK-1
76,3065.0,2019-12-03T00:00:00,7,talhao 7,LC8_30_16D_STK-1
77,-9999.0,2019-12-19T00:00:00,7,talhao 7,LC8_30_16D_STK-1
78,-9999.0,2020-01-01T00:00:00,7,talhao 7,LC8_30_16D_STK-1
79,515.0,2020-01-17T00:00:00,7,talhao 7,LC8_30_16D_STK-1
80,9236.0,2020-02-02T00:00:00,7,talhao 7,LC8_30_16D_STK-1
81,4302.0,2020-02-18T00:00:00,7,talhao 7,LC8_30_16D_STK-1
82,882.0,2020-03-05T00:00:00,7,talhao 7,LC8_30_16D_STK-1
83,2964.0,2020-03-21T00:00:00,7,talhao 7,LC8_30_16D_STK-1
84,1901.0,2020-04-06T00:00:00,7,talhao 7,LC8_30_16D_STK-1
85,1839.0,2020-04-22T00:00:00,7,talhao 7,LC8_30_16D_STK-1
86,7115.0,2020-05-08T00:00:00,7,talhao 7,LC8_30_16D_STK-1
87,2173.0,2020-05-24T00:00:00,7,talhao 7,LC8_30_16D_STK-1
88,5106.0,2020-06-09T00:00:00,7,talhao 7,LC8_30_16D_STK-1
89,4646.0,2020-06-25T00:00:00,7,talhao 7,LC8_30_16D_STK-1
90,4141.0,2020-07-11T00:00:00,7,talhao 7,LC8_30_16D_STK-1
91,3412.0,2020-07-27T00:00:00,7,talhao 7,LC8_30_16D_STK-1
92,2983.0,2020-08-12T00:00:00,7,talhao 7,LC8_30_16D_STK-1
93,2907.0,2020-08-28T00:00:00,7,talhao 7,LC8_30_16D_STK-1
94,2817.0,2020-09-13T00:00:00,7,talhao 7,LC8_30_16D_STK-1
95,2362.0,2020-09-29T00:00:00,7,talhao 7,LC8_30_16D_STK-1
96,2454.0,2020-10-15T00:00:00,7,talhao 7,LC8_30_16D_STK-1
97,255.0,2020-10-31T00:00:00,7,talhao 7,LC8_30_16D_STK-1
98,2350.0,2020-11-16T00:00:00,7,talhao 7,LC8_30_16D_STK-1
99,890.0,2020-12-02T00:00:00,7,talhao 7,LC8_30_16D_STK-1
100,2647.0,2020-12-18T00:00:00,7,talhao 7,LC8_30_16D_STK-1
101,5800.0,2021-01-01T00:00:00,7,talhao 7,LC8_30_16D_STK-1
102,8863.0,2021-01-17T00:00:00,7,talhao 7,LC8_30_16D_STK-1
103,374.0,2021-02-02T00:00:00,7,talhao 7,LC8_30_16D_STK-1
104,2809.0,2021-02-18T00:00:00,7,talhao 7,LC8_30_16D_STK-1
105,8251.0,2021-03-06T00:00:00,7,talhao 7,LC8_30_16D_STK-1
0,255.0,2016-08-12T00:00:00,8,talhao 8,LC8_30_16D_STK-1
1,255.0,2016-08-28T00:00:00,8,talhao 8,LC8_30_16D_STK-1
2,255.0,2016-09-13T00:00:00,8,talhao 8,LC8_30_16D_STK-1
3,2524.0,2016-09-29T00:00:00,8,talhao 8,LC8_30_16D_STK-1
4,390.0,2016-10-15T00:00:00,8,talhao 8,LC8_30_16D_STK-1
5,979.0,2016-10-31T00:00:00,8,talhao 8,LC8_30_16D_STK-1
6,1646.0,2016-11-16T00:00:00,8,talhao 8,LC8_30_16D_STK-1
7,819.0,2016-12-02T00:00:00,8,talhao 8,LC8_30_16D_STK-1
8,3294.0,2016-12-18T00:00:00,8,talhao 8,LC8_30_16D_STK-1
9,5979.0,2017-01-01T00:00:00,8,talhao 8,LC8_30_16D_STK-1
10,8876.0,2017-01-17T00:00:00,8,talhao 8,LC8_30_16D_STK-1
11,1130.0,2017-02-02T00:00:00,8,talhao 8,LC8_30_16D_STK-1
12,1816.0,2017-02-18T00:00:00,8,talhao 8,LC8_30_16D_STK-1
13,90.0,2017-03-06T00:00:00,8,talhao 8,LC8_30_16D_STK-1
14,1960.0,2017-03-22T00:00:00,8,talhao 8,LC8_30_16D_STK-1
15,2103.0,2017-04-07T00:00:00,8,talhao 8,LC8_30_16D_STK-1
16,6235.0,2017-04-23T00:00:00,8,talhao 8,LC8_30_16D_STK-1
17,7146.0,2017-05-09T00:00:00,8,talhao 8,LC8_30_16D_STK-1
18,7304.0,2017-05-25T00:00:00,8,talhao 8,LC8_30_16D_STK-1
19,4716.0,2017-06-10T00:00:00,8,talhao 8,LC8_30_16D_STK-1
20,3450.0,2017-06-26T00:00:00,8,talhao 8,LC8_30_16D_STK-1
21,3030.0,2017-07-12T00:00:00,8,talhao 8,LC8_30_16D_STK-1
22,2725.0,2017-07-28T00:00:00,8,talhao 8,LC8_30_16D_STK-1
23,2572.0,2017-08-13T00:00:00,8,talhao 8,LC8_30_16D_STK-1
24,2409.0,2017-08-29T00:00:00,8,talhao 8,LC8_30_16D_STK-1
25,2256.0,2017-09-14T00:00:00,8,talhao 8,LC8_30_16D_STK-1
26,2287.0,2017-09-30T00:00:00,8,talhao 8,LC8_30_16D_STK-1
27,2819.0,2017-10-16T00:00:00,8,talhao 8,LC8_30_16D_STK-1
28,-50.0,2017-11-01T00:00:00,8,talhao 8,LC8_30_16D_STK-1
29,2653.0,2017-11-17T00:00:00,8,talhao 8,LC8_30_16D_STK-1
30,4301.0,2017-12-03T00:00:00,8,talhao 8,LC8_30_16D_STK-1
31,694.0,2017-12-19T00:00:00,8,talhao 8,LC8_30_16D_STK-1
32,8939.0,2018-01-01T00:00:00,8,talhao 8,LC8_30_16D_STK-1
33,243.0,2018-01-17T00:00:00,8,talhao 8,LC8_30_16D_STK-1
34,9043.0,2018-02-02T00:00:00,8,talhao 8,LC8_30_16D_STK-1
35,5433.0,2018-02-18T00:00:00,8,talhao 8,LC8_30_16D_STK-1
36,999.0,2018-03-06T00:00:00,8,talhao 8,LC8_30_16D_STK-1
37,288.0,2018-03-22T00:00:00,8,talhao 8,LC8_30_16D_STK-1
38,7599.0,2018-04-07T00:00:00,8,talhao 8,LC8_30_16D_STK-1
39,2016.0,2018-04-23T00:00:00,8,talhao 8,LC8_30_16D_STK-1
40,5174.0,2018-05-09T00:00:00,8,talhao 8,LC8_30_16D_STK-1
41,548.0,2018-05-25T00:00:00,8,talhao 8,LC8_30_16D_STK-1
42,3318.0,2018-06-10T00:00:00,8,talhao 8,LC8_30_16D_STK-1
43,3060.0,2018-06-26T00:00:00,8,talhao 8,LC8_30_16D_STK-1
44,2601.0,2018-07-12T00:00:00,8,talhao 8,LC8_30_16D_STK-1
45,2552.0,2018-07-28T00:00:00,8,talhao 8,LC8_30_16D_STK-1
46,2251.0,2018-08-13T00:00:00,8,talhao 8,LC8_30_16D_STK-1
47,463.0,2018-08-29T00:00:00,8,talhao 8,LC8_30_16D_STK-1
48,860.0,2018-09-14T00:00:00,8,talhao 8,LC8_30_16D_STK-1
49,3064.0,2018-09-30T00:00:00,8,talhao 8,LC8_30_16D_STK-1
50,992.0,2018-10-16T00:00:00,8,talhao 8,LC8_30_16D_STK-1
51,2495.0,2018-11-01T00:00:00,8,talhao 8,LC8_30_16D_STK-1
52,-1.0,2018-11-17T00:00:00,8,talhao 8,LC8_30_16D_STK-1
53,5908.0,2018-12-03T00:00:00,8,talhao 8,LC8_30_16D_STK-1
54,-9999.0,2018-12-19T00:00:00,8,talhao 8,LC8_30_16D_STK-1
55,7478.0,2019-01-01T00:00:00,8,talhao 8,LC8_30_16D_STK-1
56,7683.0,2019-01-17T00:00:00,8,talhao 8,LC8_30_16D_STK-1
57,5556.0,2019-02-02T00:00:00,8,talhao 8,LC8_30_16D_STK-1
58,2192.0,2019-02-18T00:00:00,8,talhao 8,LC8_30_16D_STK-1
59,1897.0,2019-03-06T00:00:00,8,talhao 8,LC8_30_16D_STK-1
60,-12.0,2019-03-22T00:00:00,8,talhao 8,LC8_30_16D_STK-1
61,2645.0,2019-04-07T00:00:00,8,talhao 8,LC8_30_16D_STK-1
62,7856.0,2019-04-23T00:00:00,8,talhao 8,LC8_30_16D_STK-1
63,8156.0,2019-05-09T00:00:00,8,talhao 8,LC8_30_16D_STK-1
64,5775.0,2019-05-25T00:00:00,8,talhao 8,LC8_30_16D_STK-1
65,5048.0,2019-06-10T00:00:00,8,talhao 8,LC8_30_16D_STK-1
66,4771.0,2019-06-26T00:00:00,8,talhao 8,LC8_30_16D_STK-1
67,4443.0,2019-07-12T00:00:00,8,talhao 8,LC8_30_16D_STK-1
68,3743.0,2019-07-28T00:00:00,8,talhao 8,LC8_30_16D_STK-1
69,3436.0,2019-08-13T00:00:00,8,talhao 8,LC8_30_16D_STK-1
70,3218.0,2019-08-29T00:00:00,8,talhao 8,LC8_30_16D_STK-1
71,2921.0,2019-09-14T00:00:00,8,talhao 8,LC8_30_16D_STK-1
72,2936.0,2019-09-30T00:00:00,8,talhao 8,LC8_30_16D_STK-1
73,5577.0,2019-10-16T00:00:00,8,talhao 8,LC8_30_16D_STK-1
74,4699.0,2019-11-01T00:00:00,8,talhao 8,LC8_30_16D_STK-1
75,5469.0,2019-11-17T00:00:00,8,talhao 8,LC8_30_16D_STK-1
76,3065.0,2019-12-03T00:00:00,8,talhao 8,LC8_30_16D_STK-1
77,-9999.0,2019-12-19T00:00:00,8,talhao 8,LC8_30_16D_STK-1
78,-9999.0,2020-01-01T00:00:00,8,talhao 8,LC8_30_16D_STK-1
79,515.0,2020-01-17T00:00:00,8,talhao 8,LC8_30_16D_STK-1
80,9236.0,2020-02-02T00:00:00,8,talhao 8,LC8_30_16D_STK-1
81,4302.0,2020-02-18T00:00:00,8,talhao 8,LC8_30_16D_STK-1
82,882.0,2020-03-05T00:00:00,8,talhao 8,LC8_30_16D_STK-1
83,2964.0,2020-03-21T00:00:00,8,talhao 8,LC8_30_16D_STK-1
84,1901.0,2020-04-06T00:00:00,8,talhao 8,LC8_30_16D_STK-1
85,1839.0,2020-04-22T00:00:00,8,talhao 8,LC8_30_16D_STK-1
86,7115.0,2020-05-08T00:00:00,8,talhao 8,LC8_30_16D_STK-1
87,2173.0,2020-05-24T00:00:00,8,talhao 8,LC8_30_16D_STK-1
88,5106.0,2020-06-09T00:00:00,8,talhao 8,LC8_30_16D_STK-1
89,4646.0,2020-06-25T00:00:00,8,talhao 8,LC8_30_16D_STK-1
90,4141.0,2020-07-11T00:00:00,8,talhao 8,LC8_30_16D_STK-1
91,3412.0,2020-07-27T00:00:00,8,talhao 8,LC8_30_16D_STK-1
92,2983.0,2020-08-12T00:00:00,8,talhao 8,LC8_30_16D_STK-1
93,2907.0,2020-08-28T00:00:00,8,talhao 8,LC8_30_16D_STK-1
94,2817.0,2020-09-13T00:00:00,8,talhao 8,LC8_30_16D_STK-1
95,2362.0,2020-09-29T00:00:00,8,talhao 8,LC8_30_16D_STK-1
96,2454.0,2020-10-15T00:00:00,8,talhao 8,LC8_30_16D_STK-1
97,255.0,2020-10-31T00:00:00,8,talhao 8,LC8_30_16D_STK-1
98,2350.0,2020-11-16T00:00:00,8,talhao 8,LC8_30_16D_STK-1
99,890.0,2020-12-02T00:00:00,8,talhao 8,LC8_30_16D_STK-1
100,2647.0,2020-12-18T00:00:00,8,talhao 8,LC8_30_16D_STK-1
101,5800.0,2021-01-01T00:00:00,8,talhao 8,LC8_30_16D_STK-1
102,8863.0,2021-01-17T00:00:00,8,talhao 8,LC8_30_16D_STK-1
103,374.0,2021-02-02T00:00:00,8,talhao 8,LC8_30_16D_STK-1
104,2809.0,2021-02-18T00:00:00,8,talhao 8,LC8_30_16D_STK-1
105,8251.0,2021-03-06T00:00:00,8,talhao 8,LC8_30_16D_STK-1
0,255.0,2016-08-12T00:00:00,9,talhao 9,LC8_30_16D_STK-1
1,255.0,2016-08-28T00:00:00,9,talhao 9,LC8_30_16D_STK-1
2,255.0,2016-09-13T00:00:00,9,talhao 9,LC8_30_16D_STK-1
3,1121.0,2016-09-29T00:00:00,9,talhao 9,LC8_30_16D_STK-1
4,460.0,2016-10-15T00:00:00,9,talhao 9,LC8_30_16D_STK-1
5,676.0,2016-10-31T00:00:00,9,talhao 9,LC8_30_16D_STK-1
6,2512.0,2016-11-16T00:00:00,9,talhao 9,LC8_30_16D_STK-1
7,595.0,2016-12-02T00:00:00,9,talhao 9,LC8_30_16D_STK-1
8,4672.0,2016-12-18T00:00:00,9,talhao 9,LC8_30_16D_STK-1
9,5737.0,2017-01-01T00:00:00,9,talhao 9,LC8_30_16D_STK-1
10,7731.0,2017-01-17T00:00:00,9,talhao 9,LC8_30_16D_STK-1
11,1166.0,2017-02-02T00:00:00,9,talhao 9,LC8_30_16D_STK-1
12,1389.0,2017-02-18T00:00:00,9,talhao 9,LC8_30_16D_STK-1
13,107.0,2017-03-06T00:00:00,9,talhao 9,LC8_30_16D_STK-1
14,2130.0,2017-03-22T00:00:00,9,talhao 9,LC8_30_16D_STK-1
15,2929.0,2017-04-07T00:00:00,9,talhao 9,LC8_30_16D_STK-1
16,7453.0,2017-04-23T00:00:00,9,talhao 9,LC8_30_16D_STK-1
17,4510.0,2017-05-09T00:00:00,9,talhao 9,LC8_30_16D_STK-1
18,3267.0,2017-05-25T00:00:00,9,talhao 9,LC8_30_16D_STK-1
19,2765.0,2017-06-10T00:00:00,9,talhao 9,LC8_30_16D_STK-1
20,2478.0,2017-06-26T00:00:00,9,talhao 9,LC8_30_16D_STK-1
21,2309.0,2017-07-12T00:00:00,9,talhao 9,LC8_30_16D_STK-1
22,2213.0,2017-07-28T00:00:00,9,talhao 9,LC8_30_16D_STK-1
23,2105.0,2017-08-13T00:00:00,9,talhao 9,LC8_30_16D_STK-1
24,1982.0,2017-08-29T00:00:00,9,talhao 9,LC8_30_16D_STK-1
25,1865.0,2017-09-14T00:00:00,9,talhao 9,LC8_30_16D_STK-1
26,1920.0,2017-09-30T00:00:00,9,talhao 9,LC8_30_16D_STK-1
27,637.0,2017-10-16T00:00:00,9,talhao 9,LC8_30_16D_STK-1
28,1827.0,2017-11-01T00:00:00,9,talhao 9,LC8_30_16D_STK-1
29,2241.0,2017-11-17T00:00:00,9,talhao 9,LC8_30_16D_STK-1
30,2916.0,2017-12-03T00:00:00,9,talhao 9,LC8_30_16D_STK-1
31,5748.0,2017-12-19T00:00:00,9,talhao 9,LC8_30_16D_STK-1
32,8836.0,2018-01-01T00:00:00,9,talhao 9,LC8_30_16D_STK-1
33,492.0,2018-01-17T00:00:00,9,talhao 9,LC8_30_16D_STK-1
34,9064.0,2018-02-02T00:00:00,9,talhao 9,LC8_30_16D_STK-1
35,9360.0,2018-02-18T00:00:00,9,talhao 9,LC8_30_16D_STK-1
36,5665.0,2018-03-06T00:00:00,9,talhao 9,LC8_30_16D_STK-1
37,191.0,2018-03-22T00:00:00,9,talhao 9,LC8_30_16D_STK-1
38,2444.0,2018-04-07T00:00:00,9,talhao 9,LC8_30_16D_STK-1
39,1044.0,2018-04-23T00:00:00,9,talhao 9,LC8_30_16D_STK-1
40,3903.0,2018-05-09T00:00:00,9,talhao 9,LC8_30_16D_STK-1
41,3182.0,2018-05-25T00:00:00,9,talhao 9,LC8_30_16D_STK-1
42,2553.0,2018-06-10T00:00:00,9,talhao 9,LC8_30_16D_STK-1
43,2301.0,2018-06-26T00:00:00,9,talhao 9,LC8_30_16D_STK-1
44,2161.0,2018-07-12T00:00:00,9,talhao 9,LC8_30_16D_STK-1
